stnId,stnNm,tm,avgTa,minTa,minTaHrmt,maxTa,maxTaHrmt,mi10MaxRn,mi10MaxRnHrmt,hr1MaxRn,hr1MaxRnHrmt,sumRnDur,sumRn,maxInsWs,maxInsWsWd,maxInsWsHrmt,maxWs,maxWsWd,maxWsHrmt,avgWs,hr24SumRws,maxWd,avgTd,minRhm,minRhmHrmt,avgRhm,avgPv,avgPa,maxPs,maxPsHrmt,minPs,minPsHrmt,avgPs,ssDur,sumSsHr,hr1MaxIcsrHrmt,hr1MaxIcsr,sumGsr,ddMefs,ddMefsHrmt,ddMes,ddMesHrmt,sumDpthFhsc,avgTca,avgLmac,avgTs,minTg,avgCm5Te,avgCm10Te,avgCm20Te,avgCm30Te,avgM05Te,avgM10Te,avgM15Te,avgM30Te,avgM50Te,sumLrgEv,sumSmlEv,n99Rn,iscs,sumFogDur
252.0,영광군,2020-06-25,21.7,20.0,2030.0,24.3,1110.0,0.2,,0.3,1220.0,,0.4,7.1,250.0,1445.0,3.8,250.0,1452.0,2.0,1737.0,250.0,19.2,71.0,1112.0,86.3,22.2,999.0,1005.5,2248.0,1001.6,142.0,1003.2,14.5,0.1,1100.0,1.15,7.11,,,,,,9.5,3.5,24.1,20.7,23.6,23.6,24.3,24.2,,,,,,1.6,2.2,,,
252.0,영광군,2020-06-26,22.6,19.8,2355.0,27.3,1634.0,,,,,,,5.7,340.0,1646.0,3.2,250.0,1123.0,1.3,1093.0,250.0,18.4,57.0,1552.0,78.9,21.2,1003.5,1009.1,2236.0,1005.0,1.0,1007.8,14.5,6.6,1400.0,3.26,21.95,,,,,,6.3,,30.2,20.7,25.3,24.7,24.5,24.0,,,,,,3.6,5.2,,,
252.0,영광군,2020-06-27,23.3,18.7,238.0,29.4,1427.0,,,,,,,7.3,340.0,1444.0,4.1,360.0,1449.0,0.8,675.0,360.0,20.0,53.0,1418.0,82.8,23.4,1000.7,1008.6,5.0,1002.9,1821.0,1005.0,14.5,6.1,1200.0,3.09,19.62,,,,,,6.8,0.5,27.6,19.7,25.7,25.3,25.1,24.6,,,,,,3.8,5.5,,,
252.0,영광군,2020-06-28,22.6,18.7,458.0,26.6,1503.0,,,,,,,5.6,20.0,1622.0,3.4,20.0,807.0,1.4,1207.0,20.0,18.9,66.0,1518.0,80.8,21.8,1001.1,1007.0,2153.0,1004.0,15.0,1005.4,14.5,7.8,1300.0,3.45,22.54,,,,,,3.4,2.9,28.5,19.3,26.0,25.6,25.3,24.8,,,,,,3.6,5.1,,,
252.0,영광군,2020-06-29,21.1,19.5,531.0,24.2,956.0,4.7,1418.0,10.6,1417.0,,37.6,11.4,140.0,1645.0,6.4,180.0,2323.0,2.6,2280.0,160.0,19.4,78.0,1017.0,90.1,22.5,994.7,1006.2,1.0,986.7,2342.0,999.0,14.5,0.0,900.0,0.78,4.19,,,,,,9.1,4.9,21.9,21.0,23.0,23.3,24.7,24.6,,,,,,1.0,1.5,,,
252.0,영광군,2020-06-30,19.6,18.2,1930.0,21.7,1.0,0.5,213.0,1.6,2052.0,,10.5,10.6,200.0,17.0,5.6,180.0,7.0,3.0,2600.0,320.0,18.2,82.0,1530.0,91.9,20.9,990.8,1001.1,2356.0,985.9,106.0,995.1,14.5,0.0,1400.0,1.01,6.11,,,,,,6.6,3.0,21.2,19.2,21.8,22.0,23.2,23.3,,,,,,1.5,2.1,,,
252.0,영광군,2020-07-01,21.4,17.4,525.0,26.6,1339.0,0.1,,0.1,,,0.1,6.5,320.0,4.0,3.4,20.0,1406.0,1.3,1131.0,360.0,16.5,47.0,1451.0,75.5,18.8,1001.6,1009.5,2253.0,1001.1,1.0,1005.8,14.5,9.4,1200.0,3.59,25.68,,,,,,6.0,1.1,27.6,18.2,24.3,23.7,23.5,23.1,,,,,,4.4,6.3,,,
252.0,영광군,2020-07-02,22.3,17.0,504.0,27.8,1657.0,,,,,,,4.7,230.0,1453.0,2.6,250.0,1750.0,0.7,627.0,230.0,18.3,60.0,1511.0,79.8,21.1,1006.6,1012.8,2153.0,1008.9,254.0,1010.9,14.5,5.8,1400.0,2.32,17.36,,,,,,8.3,0.4,27.7,18.3,24.6,24.0,24.1,23.7,,,,,,2.6,3.7,,,
252.0,영광군,2020-07-03,20.3,18.3,2206.0,23.1,1212.0,1.4,1753.0,4.1,1716.0,,5.8,5.4,50.0,1856.0,3.0,20.0,1743.0,1.0,861.0,140.0,18.2,72.0,1223.0,88.1,20.9,1005.4,1012.4,1.0,1006.2,1852.0,1009.7,14.5,0.0,1200.0,1.54,6.15,,,,,,9.9,3.5,21.9,19.8,22.9,23.2,24.0,23.8,,,,,,1.3,1.8,,,
252.0,영광군,2020-07-04,20.1,18.3,28.0,23.1,1344.0,0.0,,0.0,,,0.0,4.1,250.0,1326.0,2.7,250.0,1353.0,0.7,579.0,250.0,18.2,72.0,1338.0,89.1,20.8,1003.1,1008.6,1.0,1006.8,251.0,1007.4,14.5,0.0,1300.0,1.2,7.32,,,,,,9.1,6.8,23.0,19.7,22.4,22.4,23.1,23.0,,,,,,1.4,2.0,,,
252.0,영광군,2020-07-05,21.8,19.1,459.0,26.4,1430.0,0.1,,0.1,,,0.1,4.4,160.0,1250.0,2.6,180.0,1413.0,0.8,681.0,250.0,18.9,63.0,1315.0,84.6,21.9,1000.2,1007.5,1.0,1002.1,2023.0,1004.4,14.5,1.8,1200.0,2.58,15.93,,,,,,7.5,2.0,25.2,20.3,24.1,23.6,23.5,23.1,,,,,,2.6,3.7,,,
252.0,영광군,2020-07-06,22.7,19.6,348.0,25.9,1141.0,1.0,1728.0,1.5,1642.0,,2.0,5.2,200.0,1508.0,2.9,180.0,1514.0,0.9,739.0,140.0,20.6,72.0,1142.0,88.9,24.3,996.9,1002.8,2240.0,999.6,811.0,1001.2,14.5,0.5,1100.0,1.56,9.27,,,,,,7.1,3.8,25.9,20.5,24.0,23.7,23.9,23.5,,,,,,1.8,2.6,,,
252.0,영광군,2020-07-07,23.4,20.5,2328.0,27.8,1225.0,0.4,121.0,0.4,,,0.4,5.1,270.0,1244.0,3.3,20.0,1611.0,1.0,877.0,250.0,20.5,67.0,1655.0,84.9,24.1,1000.3,1006.1,2353.0,1002.5,1.0,1004.6,14.4,9.5,1300.0,3.34,25.11,,,,,,3.8,0.9,30.8,21.7,26.6,25.9,25.0,24.2,,,,,,4.2,5.9,,,
252.0,영광군,2020-07-08,22.9,20.0,535.0,27.6,1401.0,,,,,,,6.4,290.0,1314.0,3.8,270.0,1319.0,1.4,1236.0,20.0,19.9,67.0,1406.0,84.1,23.3,1001.0,1006.3,442.0,1004.1,1702.0,1005.3,14.4,6.8,1300.0,2.74,21.7,,,,,,6.6,1.9,28.9,20.8,26.2,25.7,25.5,24.9,,,,,,3.6,5.2,,,
252.0,영광군,2020-07-09,24.9,19.7,427.0,30.2,1455.0,0.0,,0.0,,,0.0,5.6,160.0,1116.0,3.1,180.0,1456.0,1.2,1064.0,160.0,20.2,55.0,1503.0,77.3,23.7,999.1,1004.8,1.0,1001.9,1428.0,1003.3,14.4,7.3,1000.0,3.08,21.29,,,,,,4.5,1.6,31.7,20.2,26.7,26.0,25.7,25.1,,,,,,3.7,5.3,,,
252.0,영광군,2020-07-10,24.7,22.7,256.0,29.0,1200.0,1.2,228.0,5.8,211.0,,13.4,5.5,20.0,1207.0,3.4,360.0,1214.0,1.3,1121.0,270.0,21.8,65.0,1150.0,84.9,26.2,996.6,1004.1,2347.0,998.3,400.0,1000.8,14.4,2.3,1000.0,2.31,15.26,,,,,,8.0,,28.3,23.2,26.5,26.2,26.1,25.5,,,,,,2.8,4.0,,,
252.0,영광군,2020-07-11,23.9,21.5,548.0,27.2,1308.0,,,,,,,4.8,340.0,1055.0,2.9,360.0,1113.0,0.9,786.0,360.0,20.2,63.0,1240.0,80.8,23.6,1002.8,1009.5,2341.0,1004.1,1.0,1007.0,14.4,4.3,1100.0,2.61,19.15,,,,,,,,31.1,22.6,26.7,26.3,26.2,25.6,,,,,,3.1,4.4,,,
252.0,영광군,2020-07-12,21.6,20.2,1725.0,23.5,906.0,8.7,1714.0,20.7,1715.0,,63.6,10.3,320.0,2140.0,4.6,140.0,1734.0,1.8,1521.0,140.0,19.3,79.0,900.0,87.5,22.4,1002.9,1010.4,1037.0,1003.1,2400.0,1007.2,14.4,0.0,1200.0,0.63,3.35,,,,,,,,22.6,20.7,23.4,23.8,25.1,25.0,,,,,,0.8,1.1,,,
252.0,영광군,2020-07-13,21.6,19.7,2351.0,25.7,1231.0,6.5,548.0,23.1,514.0,,95.9,10.1,140.0,136.0,5.2,160.0,251.0,2.7,2320.0,230.0,20.2,77.0,1410.0,92.3,23.7,995.8,1003.1,1.0,998.6,1656.0,1000.1,14.4,0.4,1200.0,1.8,5.9,,,,,,8.0,,22.0,20.7,22.6,22.5,23.3,23.4,,,,,,1.3,1.9,,,
252.0,영광군,2020-07-14,19.8,19.2,353.0,20.9,1245.0,0.6,2145.0,2.1,2145.0,,7.7,8.2,270.0,552.0,3.2,270.0,558.0,1.0,870.0,270.0,18.7,86.0,1248.0,93.8,21.5,997.8,1004.4,2341.0,999.7,242.0,1002.1,14.3,0.0,1200.0,1.12,5.53,,,,,,8.1,3.0,20.8,20.0,21.9,22.1,23.0,23.0,,,,,,0.9,1.4,,,
252.0,영광군,2020-07-15,20.5,19.2,128.0,23.6,1504.0,0.5,555.0,1.6,519.0,,6.1,5.0,290.0,1236.0,2.6,20.0,1653.0,0.3,279.0,20.0,18.1,65.0,1741.0,87.1,20.7,1001.2,1007.0,2251.0,1003.8,232.0,1005.4,14.3,0.9,1500.0,1.5,8.81,,,,,,8.1,3.4,25.5,20.6,22.5,22.3,22.8,22.7,,,,,,1.4,1.9,,,
252.0,영광군,2020-07-16,22.0,19.1,338.0,27.1,1348.0,0.0,,0.0,,,0.0,6.2,250.0,1351.0,2.7,270.0,1357.0,0.4,303.0,270.0,19.0,61.0,1150.0,84.1,22.0,1003.0,1008.9,2340.0,1005.8,1714.0,1007.2,14.3,5.7,1300.0,3.52,22.04,,,,,,6.4,4.1,26.5,20.2,24.9,24.4,23.9,23.3,,,,,,3.7,5.4,,,
252.0,영광군,2020-07-17,22.9,18.3,540.0,28.4,1303.0,,,,,,,6.9,250.0,1504.0,4.0,250.0,1509.0,1.1,915.0,360.0,19.2,62.0,1722.0,81.1,22.3,1004.5,1010.2,836.0,1007.9,1329.0,1008.8,14.3,10.0,1100.0,3.13,24.04,,,,,,4.9,0.5,29.7,19.7,26.0,25.3,24.9,24.3,,,,,,4.0,5.7,,,
252.0,영광군,2020-07-18,23.2,20.7,52.0,27.3,1423.0,0.0,,0.0,,,0.0,9.0,180.0,2350.0,4.2,160.0,2313.0,2.1,1794.0,160.0,18.8,58.0,1641.0,76.9,21.6,1004.2,1009.9,801.0,1007.3,1534.0,1008.4,14.3,3.0,1200.0,2.5,16.12,,,,,,8.5,2.3,25.6,21.5,25.1,24.9,25.2,24.6,,,,,,3.5,5.0,,,
252.0,영광군,2020-07-19,25.6,23.0,209.0,28.3,1424.0,0.1,,0.3,1944.0,,0.6,11.4,160.0,818.0,5.4,180.0,1617.0,3.6,3129.0,160.0,22.4,77.0,8.0,82.9,27.2,1000.5,1007.6,1.0,1003.4,1718.0,1004.7,14.2,0.7,800.0,1.35,7.8,,,,,,9.0,2.1,26.8,21.5,25.1,24.7,24.8,24.4,,,,,,1.6,2.3,,,
252.0,영광군,2020-07-20,23.7,22.0,2354.0,26.7,1.0,5.6,656.0,19.0,620.0,,32.3,10.1,180.0,46.0,5.2,250.0,652.0,1.5,1267.0,250.0,21.9,82.0,1212.0,89.9,26.3,1003.7,1011.4,2303.0,1003.4,15.0,1007.9,14.2,0.1,1200.0,1.29,7.55,,,,,,9.4,3.8,26.1,22.8,24.9,24.7,24.9,24.5,,,,,,1.3,1.9,,,
252.0,영광군,2020-07-21,23.8,21.0,117.0,28.1,1250.0,4.4,2346.0,6.1,2301.0,,9.2,4.6,250.0,1433.0,2.7,250.0,1438.0,0.7,619.0,50.0,20.7,64.0,1153.0,83.9,24.4,1007.6,1012.9,919.0,1011.0,1628.0,1011.8,14.2,6.7,1200.0,3.36,21.72,,,,,,7.1,3.3,30.1,22.1,26.6,26.0,25.5,24.8,,,,,,3.4,4.9,,,
252.0,영광군,2020-07-22,22.0,21.2,2025.0,23.3,1205.0,3.5,8.0,4.8,1.0,,16.1,4.1,250.0,1459.0,2.2,270.0,1503.0,0.2,187.0,250.0,21.1,91.0,1748.0,95.1,25.1,1006.0,1011.6,5.0,1009.1,1755.0,1010.3,14.2,0.0,900.0,0.63,5.36,,,,,,9.9,2.5,23.4,22.6,24.6,24.8,25.4,25.1,,,,,,0.8,1.2,,,
252.0,영광군,2020-07-23,22.7,21.1,424.0,25.5,1547.0,9.1,1801.0,15.7,1753.0,,56.2,12.2,180.0,1240.0,6.5,160.0,1404.0,3.2,2786.0,180.0,21.5,85.0,1548.0,93.5,25.6,998.2,1010.1,1.0,995.3,2352.0,1002.4,14.2,0.0,1400.0,0.75,2.98,,,,,,9.1,1.6,23.1,22.1,23.4,23.5,24.3,24.3,,,,,,0.9,1.3,,,
252.0,영광군,2020-07-24,21.1,19.7,458.0,23.6,1626.0,0.5,308.0,2.0,354.0,,10.1,8.4,180.0,834.0,4.9,180.0,808.0,1.2,997.0,180.0,19.8,81.0,1457.0,92.5,23.1,992.2,999.7,2312.0,994.7,449.0,996.5,14.1,0.4,1400.0,1.67,8.81,,,,,,7.6,1.8,23.5,20.8,23.3,23.2,23.7,23.6,,,,,,1.4,1.9,,,
252.0,영광군,2020-07-25,22.5,20.8,25.0,25.7,1308.0,0.9,626.0,1.5,412.0,,4.4,4.1,360.0,1047.0,1.1,20.0,1056.0,0.1,90.0,20.0,20.5,74.0,1311.0,89.3,24.2,998.5,1006.3,2310.0,999.5,1.0,1002.7,14.1,0.7,1200.0,1.93,11.26,,,,,,7.8,2.0,25.6,21.8,24.2,24.0,24.2,23.8,,,,,,1.9,2.6,,,
252.0,영광군,2020-07-26,22.7,20.4,548.0,27.4,1411.0,,,,,,,4.4,250.0,1322.0,1.3,270.0,1504.0,0.1,96.0,160.0,19.8,66.0,1308.0,84.8,23.1,1003.1,1008.7,2235.0,1005.7,121.0,1007.3,14.1,3.0,1200.0,3.06,16.95,,,,,,9.3,2.1,27.3,21.3,25.4,25.0,24.8,24.3,,,,,,2.8,4.0,,,
252.0,영광군,2020-07-27,22.7,20.7,220.0,27.0,1301.0,1.7,1700.0,4.1,1657.0,,8.7,4.3,110.0,1147.0,0.6,140.0,1149.0,0.0,25.0,20.0,20.8,71.0,1334.0,89.4,24.5,1003.3,1008.9,757.0,1006.7,425.0,1007.5,14.1,0.2,1000.0,1.6,9.22,,,,,,9.9,0.6,25.3,21.7,24.9,24.7,25.0,24.6,,,,,,1.3,1.8,,,
252.0,영광군,2020-07-28,24.9,21.2,1.0,28.2,1345.0,0.2,,0.5,2206.0,,1.3,5.7,180.0,2131.0,3.1,250.0,1906.0,1.1,922.0,230.0,23.3,79.0,1357.0,91.1,28.6,1005.5,1011.2,2325.0,1007.4,9.0,1009.7,14.0,0.0,1100.0,1.57,10.52,,,,,,9.5,1.3,27.5,22.8,25.9,25.3,25.2,24.7,,,,,,1.5,2.2,,,
252.0,영광군,2020-07-29,25.4,22.6,724.0,27.5,1550.0,17.0,643.0,66.4,745.0,,191.6,9.0,320.0,644.0,3.9,340.0,652.0,1.7,1445.0,200.0,24.3,87.0,1555.0,93.9,30.4,1007.8,1013.4,2337.0,1010.2,558.0,1012.0,14.0,0.1,1500.0,1.13,5.63,,,,,,9.3,2.9,25.7,23.5,25.4,25.1,25.5,25.0,,,,,,1.2,1.7,,,
252.0,영광군,2020-07-30,26.3,25.0,2326.0,28.8,1515.0,2.2,1036.0,2.6,1005.0,,5.6,7.0,230.0,945.0,3.7,250.0,912.0,1.8,1597.0,230.0,24.8,81.0,1423.0,91.8,31.2,1009.7,1014.9,1113.0,1012.9,308.0,1014.0,14.0,1.0,1200.0,2.02,11.96,,,,,,8.4,4.3,29.0,25.1,27.3,26.6,26.1,25.4,,,,,,2.1,3.0,,,
252.0,영광군,2020-07-31,26.9,24.7,430.0,30.3,1201.0,0.1,,0.2,,,0.2,5.2,270.0,1341.0,3.0,250.0,1328.0,1.1,915.0,270.0,24.5,71.0,1217.0,87.8,30.8,1009.9,1015.7,807.0,1013.0,1735.0,1014.1,13.9,2.5,1100.0,2.16,15.39,,,,,,9.6,1.6,31.6,25.1,28.1,27.4,27.0,26.2,,,,,,2.8,4.0,,,
252.0,영광군,2020-08-01,26.2,22.6,1610.0,30.2,1137.0,9.9,1531.0,13.1,1523.0,,14.4,12.9,320.0,1532.0,4.0,230.0,1211.0,1.8,1568.0,200.0,23.8,69.0,1140.0,87.5,29.5,1007.3,1013.6,1.0,1009.6,1901.0,1011.5,13.9,1.9,1100.0,2.05,11.17,,,,,,8.3,1.0,28.7,24.6,27.0,26.8,27.0,26.5,,,,,,2.2,3.2,,,
252.0,영광군,2020-08-02,27.5,25.7,352.0,30.8,1339.0,0.0,,0.0,,,0.0,11.2,250.0,1533.0,5.7,200.0,1249.0,3.5,3017.0,200.0,24.2,68.0,1330.0,82.4,30.1,1005.4,1011.1,1023.0,1008.3,1745.0,1009.6,13.9,2.5,1200.0,2.67,15.64,,,,,,7.9,1.0,30.0,24.5,27.6,27.0,26.9,26.2,,,,,,3.3,4.7,,,
252.0,영광군,2020-08-03,27.7,26.0,451.0,30.7,1312.0,,,,,,,10.5,230.0,1150.0,5.9,230.0,1155.0,3.4,2958.0,200.0,24.3,70.0,1316.0,82.4,30.4,1005.6,1010.6,1601.0,1008.7,652.0,1009.8,13.9,1.7,1300.0,2.54,15.28,,,,,,8.0,0.6,28.9,24.6,27.9,27.3,27.1,26.5,,,,,,3.3,4.7,,,
252.0,영광군,2020-08-04,28.6,25.0,238.0,33.4,1315.0,,,,,,,8.9,200.0,1226.0,5.5,180.0,1452.0,2.6,2216.0,180.0,24.1,58.0,1332.0,77.6,30.0,1007.5,1013.4,2319.0,1010.3,127.0,1011.7,13.8,8.1,1300.0,3.44,21.79,,,,,,7.3,0.5,32.1,24.2,28.7,28.1,27.6,26.8,,,,,,4.4,6.3,,,
252.0,영광군,2020-08-05,28.3,26.2,413.0,32.0,1440.0,2.8,1153.0,2.9,1103.0,,4.2,11.6,180.0,1458.0,6.6,180.0,1500.0,3.3,2875.0,180.0,24.2,63.0,1506.0,79.1,30.2,1006.8,1013.3,1.0,1008.9,2358.0,1011.0,13.8,4.5,1200.0,2.66,16.59,,,,,,8.1,0.9,30.9,25.0,28.5,28.0,27.8,27.2,,,,,,3.7,5.2,,,
252.0,영광군,2020-08-06,25.8,24.1,2103.0,28.4,17.0,3.6,709.0,5.8,751.0,,15.7,17.2,230.0,302.0,8.6,200.0,240.0,3.5,3024.0,230.0,24.3,77.0,1.0,92.1,30.5,1004.1,1009.3,2325.0,1007.4,343.0,1008.3,13.8,0.0,1200.0,0.46,2.33,,,,,,9.8,4.0,26.0,25.2,26.5,26.5,27.1,26.8,,,,,,0.6,0.9,,,
252.0,영광군,2020-08-07,24.9,23.7,2321.0,26.2,1049.0,16.4,1312.0,44.4,1228.0,,94.9,8.8,290.0,1314.0,4.5,250.0,1320.0,1.6,1380.0,180.0,24.1,94.0,817.0,95.8,30.1,1001.6,1009.2,4.0,1004.1,2025.0,1005.8,13.7,0.0,1500.0,0.35,1.53,,,,,,10.0,1.6,25.3,24.6,25.7,25.6,26.3,26.1,,,,,,0.5,0.7,,,
252.0,영광군,2020-08-08,25.2,23.3,118.0,26.7,1621.0,17.6,453.0,50.8,54.0,,152.4,8.9,230.0,839.0,4.4,200.0,1553.0,1.9,1668.0,200.0,24.1,88.0,1659.0,94.1,30.0,998.9,1004.5,2202.0,1002.2,1733.0,1003.1,13.7,0.0,1500.0,0.47,2.19,,,,,,9.6,4.1,25.2,23.8,25.1,24.9,25.6,25.4,,,,,,0.9,1.3,,,
252.0,영광군,2020-08-09,28.1,25.3,649.0,32.0,1426.0,0.8,127.0,1.7,41.0,,2.6,12.8,230.0,1055.0,6.3,200.0,1347.0,3.9,3351.0,200.0,23.8,60.0,1410.0,78.6,29.5,999.8,1004.8,923.0,1002.9,1645.0,1004.0,13.7,4.1,1300.0,3.46,18.12,,,,,,8.1,1.0,29.7,24.5,27.4,26.7,26.3,25.7,,,,,,4.2,6.0,,,
252.0,영광군,2020-08-10,27.0,24.7,2217.0,30.3,1012.0,13.8,2202.0,34.5,2127.0,,45.5,10.0,250.0,2315.0,5.1,200.0,2324.0,2.1,1841.0,160.0,24.7,72.0,1016.0,87.4,31.0,999.8,1006.1,2207.0,1002.2,1317.0,1004.0,13.7,3.4,1000.0,2.3,12.07,,,,,,8.1,1.5,28.4,24.5,27.5,27.2,27.0,26.4,,,,,,2.1,3.0,,,
252.0,영광군,2020-08-11,27.0,25.5,235.0,29.2,1358.0,0.7,717.0,0.9,712.0,,2.7,8.1,230.0,24.0,4.6,230.0,18.0,2.4,2090.0,230.0,25.1,81.0,1259.0,89.4,31.8,1005.7,1012.7,2343.0,1006.1,1.0,1009.9,13.6,0.0,1200.0,1.39,8.51,,,,,,7.3,1.4,27.6,25.2,27.3,27.0,27.1,26.5,,,,,,1.9,2.7,,,
252.0,영광군,2020-08-12,28.1,26.1,333.0,31.7,1101.0,0.1,,0.1,,,0.1,9.2,230.0,1038.0,5.0,230.0,1137.0,2.6,2262.0,200.0,25.0,68.0,1109.0,83.5,31.6,1008.5,1013.4,715.0,1012.1,354.0,1012.7,13.6,2.8,1100.0,2.43,15.47,,,,,,8.0,1.1,30.2,25.3,28.3,27.7,27.6,26.9,,,,,,3.2,4.5,,,
252.0,영광군,2020-08-13,28.2,26.1,213.0,31.8,1527.0,,,,,,,8.1,230.0,1155.0,4.7,230.0,1201.0,2.8,2460.0,200.0,24.9,67.0,1523.0,82.6,31.5,1006.0,1012.9,25.0,1008.0,1753.0,1010.2,13.6,5.6,1400.0,2.54,17.94,,,,,,4.0,2.3,30.4,25.2,28.8,28.1,27.9,27.2,,,,,,3.9,5.5,,,
252.0,영광군,2020-08-14,28.5,26.3,2352.0,32.8,1436.0,,,,,,,7.5,250.0,813.0,4.2,230.0,1135.0,2.7,2339.0,200.0,24.7,64.0,1508.0,80.4,31.1,1003.5,1008.6,2307.0,1006.4,1616.0,1007.7,13.5,8.8,1400.0,2.8,21.87,,,,,,5.7,0.6,34.3,25.1,29.7,29.0,28.5,27.8,,,,,,4.3,6.2,,,
252.0,영광군,2020-08-15,28.5,25.6,2229.0,32.7,1525.0,,,,,,,6.8,230.0,1148.0,4.4,200.0,1203.0,2.5,2197.0,200.0,23.9,59.0,1523.0,77.4,29.6,1005.5,1011.3,2148.0,1008.0,315.0,1009.6,13.5,11.4,1300.0,3.31,25.17,,,,,,3.4,0.1,34.0,24.7,30.1,29.5,29.0,28.2,,,,,,4.9,7.0,,,
252.0,영광군,2020-08-16,28.4,25.2,113.0,32.9,1400.0,,,,,,,7.5,230.0,1315.0,4.0,230.0,1251.0,2.4,2033.0,180.0,24.3,57.0,1513.0,79.9,30.4,1007.4,1012.8,2217.0,1010.5,145.0,1011.6,13.5,11.7,1200.0,3.54,26.19,,,,,,2.9,0.1,34.0,24.3,30.1,29.5,29.2,28.4,,,,,,5.0,7.2,,,
252.0,영광군,2020-08-17,27.9,24.6,2400.0,32.5,1349.0,,,,,,,4.9,250.0,1329.0,2.9,250.0,1405.0,1.2,1019.0,270.0,24.3,61.0,1231.0,81.9,30.3,1009.4,1014.9,1015.0,1012.5,32.0,1013.6,13.4,11.0,1300.0,3.15,24.87,,,,,,2.6,0.3,35.8,24.6,30.6,30.0,29.5,28.8,,,,,,4.6,6.5,,,
252.0,영광군,2020-08-18,27.0,23.1,2351.0,32.8,1320.0,,,,,,,5.9,250.0,1424.0,3.5,250.0,1427.0,0.9,816.0,250.0,23.0,53.0,1317.0,80.3,28.2,1008.9,1015.0,711.0,1011.4,1748.0,1013.1,13.4,11.0,1200.0,3.42,26.71,,,,,,2.5,1.1,35.2,24.6,30.8,30.4,29.9,29.0,,,,,,4.9,7.0,,,
252.0,영광군,2020-08-19,26.5,21.2,559.0,32.7,1257.0,,,,,,,5.2,270.0,1340.0,3.0,270.0,1344.0,0.9,746.0,20.0,22.2,53.0,1451.0,79.4,26.8,1007.4,1013.1,413.0,1009.9,1642.0,1011.6,13.4,12.0,1200.0,3.42,26.71,,,,,,1.0,0.0,35.2,22.7,30.3,30.0,29.8,29.0,,,,,,4.8,6.8,,,
252.0,영광군,2020-08-20,26.4,22.7,416.0,32.4,1418.0,,,,,,,5.3,250.0,1507.0,3.4,250.0,1436.0,1.0,853.0,20.0,23.0,54.0,1351.0,83.1,28.0,1008.1,1013.6,731.0,1010.7,1641.0,1012.4,13.3,9.5,1200.0,3.43,24.54,,,,,,2.1,0.3,32.7,24.1,30.6,30.4,30.0,29.2,,,,,,4.6,6.6,,,
252.0,영광군,2020-08-21,26.7,22.2,423.0,32.6,1415.0,,,,,,,5.5,320.0,1624.0,3.1,360.0,1630.0,1.0,860.0,360.0,23.1,55.0,1240.0,81.9,28.2,1009.4,1015.1,924.0,1012.4,1842.0,1013.6,13.3,10.8,1200.0,3.59,24.36,,,,,,2.3,0.5,34.1,23.2,30.7,30.3,30.1,29.4,,,,,,4.2,6.0,,,
252.0,영광군,2020-08-22,26.7,24.5,604.0,30.3,1526.0,0.0,,0.0,,,0.0,4.9,250.0,1511.0,2.8,180.0,1036.0,1.2,1038.0,200.0,23.4,61.0,1552.0,83.1,28.9,1007.9,1014.1,12.0,1010.2,1607.0,1012.1,13.3,1.1,1400.0,1.86,12.35,,,,,,9.0,0.4,31.1,25.6,29.5,29.3,29.7,29.3,,,,,,2.5,3.6,,,
252.0,영광군,2020-08-23,27.0,23.7,445.0,31.8,1417.0,,,,,,,5.5,360.0,1440.0,2.9,250.0,1420.0,0.8,723.0,50.0,22.9,57.0,1420.0,79.9,27.9,1004.1,1010.6,1.0,1006.4,1612.0,1008.3,13.2,8.4,1000.0,2.83,20.89,,,,,,5.5,0.0,34.0,24.5,30.1,29.7,29.7,29.0,,,,,,3.9,5.5,,,
252.0,영광군,2020-08-24,27.9,22.8,433.0,33.9,1403.0,,,,,,,6.5,180.0,1217.0,3.4,200.0,1152.0,1.4,1199.0,180.0,23.1,54.0,1404.0,77.1,28.3,1000.8,1007.4,16.0,1003.2,1614.0,1005.0,13.2,10.7,1200.0,3.31,23.62,,,,,,4.0,0.9,35.3,23.6,30.7,30.4,30.1,29.3,,,,,,4.7,6.7,,,
252.0,영광군,2020-08-25,29.2,24.2,615.0,34.5,1610.0,,,,,,,8.7,140.0,1429.0,4.6,140.0,1437.0,2.1,1818.0,160.0,23.0,53.0,1450.0,70.8,28.1,999.7,1005.3,814.0,1002.7,1524.0,1003.8,13.2,10.6,1400.0,2.9,22.2,,,,,,4.8,0.0,36.5,24.5,31.3,30.7,30.4,29.6,,,,,,4.9,7.0,,,
252.0,영광군,2020-08-26,27.3,24.7,1859.0,31.8,1114.0,5.4,1848.0,13.9,1759.0,,36.6,22.4,180.0,2320.0,9.7,180.0,2337.0,4.1,3551.0,110.0,23.0,59.0,1101.0,78.3,28.1,993.8,1003.9,38.0,992.6,2005.0,997.9,13.1,1.4,900.0,1.54,7.21,,,,,,9.1,1.1,28.8,24.7,28.1,28.3,29.4,29.3,,,,,,2.7,3.9,,,
